Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;Precipitation__2
29579.0;7.2;31.0;22.4;2.5;1.4;25.2;;0.966667;0.0
29580.0;25.6;31.6;22.0;7.7;0.9;25.6;;1.766667;0.0
29581.0;8.5;33.0;21.8;4.6;1.5;25.84;;0.9;7.2
29582.0;1.5;32.6;22.2;6.8;1.6;25.38;;1.2;25.6
29583.0;24.2;31.9;21.8;6.9;1.1;26.12;;0.5;8.5
29584.0;3.0;32.5;22.2;7.3;1.5;26.94;;1.6;1.5
29585.0;0.0;31.7;23.5;4.1;2.1;27.04;;2.6;24.2
29586.0;0.0;31.8;22.3;0.5;1.7;25.5;;0.0;3.0
29587.0;10.6;32.8;21.6;9.1;1.1;26.68;;1.6;0.0
29588.0;0.0;32.4;22.8;6.2;2.9;27.1;;1.933333;0.0
29589.0;0.0;32.4;22.2;7.7;1.8;26.24;;0.533333;10.6
29590.0;10.4;32.0;22.7;3.6;2.0;25.78;;1.466667;0.0
29591.0;5.5;32.8;22.8;7.0;1.8;26.22;;1.466667;0.0
29592.0;22.4;32.6;21.6;6.7;1.5;25.6;;3.833333;10.4
29593.0;13.2;32.2;22.1;6.6;1.5;25.74;;1.933333;5.5
29594.0;3.0;30.8;22.3;3.6;1.6;25.82;;1.533333;22.4
29595.0;1.0;32.2;22.2;7.4;1.7;26.48;;2.733333;13.2
29596.0;4.0;31.9;23.0;6.8;2.0;26.54;;2.933333;3.0
29597.0;10.5;31.6;22.7;5.3;1.3;26.3;;0.866667;1.0
29598.0;5.3;31.6;22.1;5.3;1.5;25.7;;1.3;4.0
29599.0;32.4;31.0;22.0;2.2;0.9;25.36;;0.666667;10.5
29600.0;14.9;31.8;22.6;6.1;0.8;26.42;;2.166667;5.3
29601.0;0.4;32.4;23.0;3.8;0.8;26.24;;1.5;32.4
29602.0;23.2;32.0;22.1;3.7;1.9;25.64;;1.966667;14.9
29603.0;29.6;33.0;22.2;1.0;1.2;26.2;;1.266667;0.4
29604.0;0.2;31.9;22.5;3.4;1.2;26.44;;0.766667;23.2
29605.0;6.8;28.6;22.0;1.2;1.5;24.48;;0.5;29.6
29606.0;42.8;30.2;22.0;5.6;0.6;24.72;;3.0;0.2
29607.0;4.1;30.4;21.2;3.1;1.8;25.0;;1.333333;6.8
29608.0;6.3;30.4;22.7;0.8;1.1;25.2;;0.966667;42.8
29609.0;13.0;29.0;22.7;0.1;0.7;24.66;;0.7;4.1
29610.0;5.7;30.4;23.0;0.3;0.8;25.24;;0.666667;6.3
29611.0;47.5;27.0;21.8;0.0;0.8;23.98;;1.5;13.0
29612.0;0.3;29.4;23.2;0.6;0.7;25.26;;1.3;5.7
29613.0;0.0;31.8;21.4;7.9;1.0;26.0;;2.3;47.5
29614.0;23.0;32.1;22.4;7.8;1.9;26.5;;2.333333;0.3
29615.0;2.2;31.6;22.1;4.5;2.1;26.38;;1.9;0.0
29616.0;4.0;30.8;22.8;4.1;1.4;25.46;;1.366667;23.0
29617.0;23.7;31.2;22.2;4.7;0.8;24.84;;2.8;2.2
29618.0;9.8;31.8;22.3;4.7;1.6;25.52;;2.533333;4.0
29619.0;63.1;29.0;21.4;0.1;1.1;23.36;;0.333333;23.7
29620.0;7.2;29.8;21.7;0.5;0.8;24.72;;1.033333;9.8
29621.0;0.1;31.8;22.6;4.6;1.1;26.04;;2.2;63.1
29622.0;6.7;31.1;21.8;3.1;1.7;24.5;;1.9;7.2
29623.0;0.3;31.2;21.4;5.1;1.7;24.88;;1.4;0.1
29624.0;28.6;30.0;22.7;3.4;0.6;25.7;;1.433333;6.7
29625.0;1.2;32.4;23.0;7.0;0.5;26.6;;1.066667;0.3
29626.0;9.1;30.7;21.8;6.9;1.9;25.2;;2.033333;28.6
29627.0;10.4;32.2;21.6;8.5;1.4;26.18;;1.866667;1.2
29628.0;6.0;32.6;21.6;7.4;1.7;25.7;;1.333333;9.1
29629.0;2.9;29.4;23.0;0.4;1.5;24.84;;1.533333;10.4
29630.0;23.1;27.6;22.0;0.4;0.8;24.22;;1.266667;6.0
29631.0;1.1;32.4;21.0;7.8;1.1;24.76;;1.533333;2.9
29632.0;50.4;31.7;21.2;6.9;2.1;25.54;;1.066667;23.1
29633.0;7.4;32.2;22.8;5.1;1.3;26.2;;1.3;1.1
29634.0;2.0;31.9;22.7;4.4;1.8;25.4;;2.133333;50.4
29635.0;38.6;32.4;22.2;7.2;1.4;25.74;;1.5;7.4
29636.0;13.5;31.4;22.9;6.9;2.2;25.96;;1.733333;2.0
29637.0;0.8;32.0;23.1;5.4;1.4;25.96;;2.033333;38.6
29638.0;26.9;31.8;22.2;5.7;1.5;26.08;;1.3;13.5
29639.0;7.9;32.2;22.4;7.5;1.3;26.64;;2.2;0.8
29640.0;0.8;31.5;22.2;1.7;2.2;26.64;;2.966667;26.9
29641.0;9.0;32.8;22.4;8.8;2.0;26.9;;2.133333;7.9
29642.0;0.0;32.6;22.6;8.7;2.3;26.6;;2.566667;0.8
29643.0;0.0;32.2;23.2;5.4;1.4;26.24;;1.3;9.0
29644.0;4.6;33.3;22.7;7.4;2.1;26.62;;1.966667;0.0
29645.0;4.4;33.0;23.2;3.8;2.0;26.16;;1.9;0.0
29646.0;5.0;32.8;23.0;2.2;1.9;25.9;;1.933333;4.6
29647.0;23.5;32.9;23.0;4.6;1.7;27.4;;2.033333;4.4
29648.0;6.9;33.6;23.2;0.7;2.4;27.06;;1.9;5.0
29649.0;3.8;33.0;23.2;6.6;1.6;26.88;;0.9;23.5
29650.0;0.5;32.6;22.3;8.1;2.4;26.64;;2.166667;6.9
29651.0;2.1;32.8;23.2;6.2;2.0;26.84;;2.033333;3.8
29652.0;6.5;32.5;23.0;5.7;1.8;27.06;;2.066667;0.5
29653.0;2.6;32.0;23.0;6.8;1.9;27.08;;2.133333;2.1
29654.0;3.7;32.3;22.3;7.2;2.3;27.02;;2.066667;6.5
29655.0;2.1;32.6;23.2;7.0;2.1;26.56;;1.9;2.6
29656.0;8.8;32.2;22.5;5.2;1.9;26.56;;1.9;3.7
29657.0;3.3;30.2;23.0;1.2;1.7;25.48;;2.033333;2.1
29658.0;6.7;30.5;23.0;2.7;0.8;26.02;;1.933333;8.8
29659.0;0.0;31.9;22.3;5.4;2.1;26.42;;2.666667;3.3
29660.0;0.0;32.2;22.0;6.3;2.3;26.26;;1.866667;6.7
29661.0;0.0;31.0;22.2;3.9;2.4;26.26;;1.8;0.0
29662.0;0.0;32.6;22.4;8.8;2.6;26.82;;2.2;0.0
29663.0;2.3;32.9;23.0;3.3;2.3;26.02;;2.466667;0.0
29664.0;1.4;32.0;22.8;5.6;2.1;26.6;;2.3;0.0
29665.0;0.0;33.0;23.2;6.9;2.7;26.88;;1.733333;2.3
29666.0;0.0;32.7;21.8;8.3;3.2;26.84;;3.533333;1.4
29667.0;0.4;32.4;21.8;6.7;2.8;26.1;;2.266667;0.0
29668.0;36.0;31.9;22.2;6.3;2.2;26.8;;2.466667;0.0
29669.0;0.2;32.2;23.4;4.6;2.1;26.42;;2.733333;0.4
29670.0;2.5;31.1;22.2;2.2;2.3;25.38;;2.133333;36.0
29671.0;8.3;30.4;22.4;4.8;1.5;25.88;;2.033333;0.2
29672.0;18.0;22.8;22.8;1.7;1.2;24.28;;1.733333;2.5
29673.0;67.6;27.8;21.4;0.0;0.9;23.8;;1.0;8.3
29674.0;0.5;31.4;21.7;3.4;0.9;25.12;;2.166667;18.0
29675.0;23.1;30.4;23.2;2.8;1.3;25.88;;1.733333;67.6
29676.0;1.4;30.3;22.4;3.0;1.3;25.26;;2.266667;0.5
29677.0;29.6;31.6;22.2;3.1;1.0;25.76;;1.466667;23.1
29678.0;20.3;31.8;23.0;2.8;0.9;25.68;;1.5;1.4
29679.0;6.2;30.7;22.0;0.4;1.2;25.14;;1.433333;29.6
29680.0;49.2;32.5;22.6;8.1;1.3;26.06;;1.6;20.3
29681.0;0.2;32.2;22.2;6.5;1.7;26.28;;1.366667;6.2
29682.0;5.1;31.4;22.9;4.9;1.4;25.82;;1.533333;49.2
29683.0;29.5;32.4;23.2;9.7;0.6;27.2;;3.733333;0.2
29684.0;0.0;32.8;23.2;10.0;3.0;27.42;;2.933333;5.1
29685.0;0.0;32.7;23.0;4.9;2.6;26.66;;1.1;29.5
29686.0;0.0;33.3;23.7;9.2;1.9;27.56;;2.533333;0.0
29687.0;0.0;33.4;23.5;9.2;3.0;27.26;;2.2;0.0
29688.0;0.0;32.8;23.2;6.5;2.8;26.4;;2.3;0.0
29689.0;5.5;31.0;23.4;0.6;1.4;25.6;;0.9;0.0
29690.0;25.9;32.1;23.2;7.7;1.5;26.48;;1.933333;0.0
29691.0;4.0;32.1;22.2;4.3;1.9;27.1;;2.366667;5.5
29692.0;0.0;32.9;23.0;5.3;2.4;27.28;;1.9;25.9
29693.0;0.0;33.0;22.9;5.0;1.9;26.82;;1.433333;4.0
29694.0;8.3;32.6;23.4;9.5;1.8;27.08;;1.7;0.0
29695.0;2.0;33.5;23.8;8.1;2.0;26.82;;2.733333;0.0
29696.0;18.4;32.4;23.0;9.3;1.5;26.68;;2.633333;8.3
29697.0;0.0;32.0;23.0;5.0;2.3;26.54;;0.866667;2.0
29698.0;10.0;32.7;23.0;10.4;1.0;27.42;;2.333333;18.4
29699.0;0.0;32.6;23.0;10.5;2.4;27.52;;2.666667;0.0
29700.0;0.0;33.7;23.4;9.8;2.7;27.88;;2.633333;10.0
29701.0;8.2;32.8;23.4;10.3;2.2;28.0;;2.533333;0.0
29702.0;0.0;33.1;23.2;10.4;1.6;27.74;;3.133333;0.0
29703.0;0.0;32.2;23.8;5.4;2.7;26.84;;2.5;8.2
29704.0;11.1;32.5;23.4;9.6;1.6;26.9;;2.733333;0.0
29705.0;18.0;33.0;23.4;4.5;3.1;27.32;;1.933333;0.0
29706.0;0.5;32.2;22.6;6.0;2.2;26.26;;1.466667;11.1
29707.0;63.5;31.6;22.3;4.7;1.4;26.06;;1.6;18.0
29708.0;5.1;31.4;23.8;2.2;1.5;25.96;;1.466667;0.5
29709.0;0.2;30.2;23.0;0.9;1.1;25.68;;1.133333;63.5
29710.0;8.7;32.6;22.8;9.9;1.1;27.56;;2.4;5.1
29711.0;1.7;31.6;24.0;5.9;2.6;26.9;;1.866667;0.2
29712.0;0.0;32.8;23.6;9.3;2.6;26.7;;2.033333;8.7
29713.0;20.6;30.9;23.0;0.4;1.7;25.26;;0.8;1.7
29714.0;19.2;31.5;22.6;6.9;1.8;26.14;;1.966667;0.0
29715.0;22.2;29.2;23.4;0.0;1.9;25.42;;1.866667;20.6
29716.0;0.0;31.0;22.9;4.1;1.3;25.3;;0.0;19.2
29717.0;11.5;30.8;22.6;4.8;0.8;25.52;;2.966667;22.2
29718.0;23.6;29.3;23.0;0.7;1.4;25.2;;1.033333;0.0
29719.0;3.9;32.3;23.2;7.3;1.1;26.4;;1.533333;11.5
29720.0;0.0;32.6;23.0;9.9;2.4;26.9;;1.533333;23.6
29721.0;19.9;31.8;21.2;4.4;2.3;25.56;;1.066667;3.9
29722.0;25.6;32.4;22.8;6.4;1.6;26.48;;2.933333;0.0
29723.0;22.5;30.8;23.2;4.6;1.3;25.52;;1.333333;19.9
29724.0;22.4;30.6;22.9;2.9;1.4;24.9;;2.233333;25.6
29725.0;3.0;31.4;23.0;5.7;1.9;25.54;;1.066667;22.5
29726.0;11.7;32.3;22.7;8.5;1.5;26.34;;2.266667;22.4
29727.0;3.3;30.4;23.2;3.9;2.0;25.6;;2.666667;3.0
29728.0;4.3;31.8;22.0;10.9;1.5;26.78;;3.033333;11.7
29729.0;0.0;33.0;23.0;9.1;2.3;27.24;;1.766667;3.3
29730.0;0.3;28.4;23.2;0.0;2.4;24.86;;1.266667;4.3
29731.0;24.8;31.9;22.9;5.8;0.6;26.84;;3.133333;0.0
29732.0;11.0;31.0;23.0;5.8;2.1;25.52;;2.1;0.3
29733.0;13.1;32.6;23.2;5.2;1.6;26.84;;1.666667;24.8
29734.0;3.4;28.7;23.2;0.2;1.7;25.46;;1.2;11.0
29735.0;0.3;31.8;23.4;2.1;0.5;25.82;;2.066667;13.1
29736.0;0.0;31.6;22.8;7.1;1.5;25.78;;0.866667;3.4
29737.0;13.8;31.8;23.0;7.7;1.3;26.64;;4.033333;0.3
29738.0;36.3;32.0;22.8;7.7;1.6;26.0;;2.166667;0.0
29739.0;0.5;31.6;23.4;8.1;1.7;25.88;;2.833333;13.8
29740.0;10.0;32.0;22.0;9.5;1.4;26.84;;2.166667;36.3
29741.0;0.0;32.0;22.9;9.1;2.3;26.68;;2.066667;0.5
29742.0;0.0;32.8;23.5;6.9;2.4;26.96;;1.466667;10.0
29743.0;0.0;31.7;23.2;6.6;1.5;26.66;;1.866667;0.0
29744.0;14.1;32.4;22.2;8.0;1.5;26.42;;2.133333;0.0
29745.0;1.6;31.4;22.2;10.4;1.8;26.42;;2.1;0.0
29746.0;0.0;32.4;22.4;9.7;2.5;26.32;;1.8;14.1
29747.0;14.6;31.1;22.8;7.1;2.1;25.8;;1.2;1.6
29748.0;22.0;31.2;22.7;6.0;1.1;25.58;;1.3;0.0
29749.0;15.1;31.4;22.0;7.4;1.5;25.6;;1.133333;14.6
29750.0;19.0;31.8;22.7;8.8;1.6;25.72;;1.966667;22.0
29751.0;1.6;31.2;23.4;6.1;2.2;26.02;;1.633333;15.1
29752.0;11.0;32.0;22.2;8.0;1.2;25.64;;1.533333;19.0
29753.0;5.9;31.3;22.2;8.5;1.3;26.1;;2.266667;1.6
29754.0;0.0;31.9;22.2;10.1;2.2;26.04;;3.166667;11.0
29755.0;3.1;32.0;22.3;9.2;2.2;26.8;;1.733333;5.9
29756.0;0.0;32.0;22.1;9.3;2.5;26.7;;2.7;0.0
29757.0;0.0;32.4;23.0;9.7;2.1;26.96;;2.133333;3.1
29758.0;2.0;31.9;21.0;9.9;2.8;26.4;;1.866667;0.0
29759.0;0.0;31.7;22.3;10.0;2.5;26.22;;2.1;0.0
29760.0;10.2;31.6;22.4;9.1;2.5;26.26;;1.3;2.0
29761.0;1.6;30.8;23.4;3.8;2.2;25.68;;1.466667;0.0
29762.0;0.2;30.4;23.1;5.1;1.8;25.82;;1.966667;10.2
29763.0;0.0;30.8;21.2;10.3;1.9;25.64;;1.6;1.6
29764.0;0.0;31.4;23.0;9.9;2.8;26.92;;1.8;0.2
29765.0;0.6;31.9;22.2;8.8;1.0;26.34;;1.566667;0.0
29766.0;5.6;31.4;22.8;2.4;2.7;25.48;;0.366667;0.0
29767.0;13.5;30.4;22.8;2.0;1.0;25.68;;0.866667;0.6
29768.0;4.6;31.5;21.5;4.6;1.1;26.96;;1.7;5.6
29769.0;14.1;31.8;21.8;7.8;1.4;25.98;;1.9;13.5
29770.0;7.0;31.5;21.9;5.6;2.0;25.6;;2.2;4.6
29771.0;10.0;31.8;22.0;7.5;1.3;25.72;;1.6;14.1
29772.0;0.5;31.6;22.2;8.1;1.8;25.62;;1.666667;7.0
29773.0;0.0;30.5;22.6;10.3;2.1;26.12;;2.2;10.0
29774.0;0.0;30.7;21.3;9.0;2.9;25.86;;2.466667;0.5
29775.0;0.0;30.0;22.4;6.2;3.8;25.9;;2.633333;0.0
29776.0;0.0;31.2;21.9;10.5;3.4;25.82;;2.966667;0.0
29777.0;0.0;30.8;22.0;8.1;3.1;25.5;;2.7;0.0
29778.0;0.0;31.5;21.2;10.6;2.6;26.06;;2.366667;0.0
29779.0;0.0;31.8;22.8;5.8;3.6;25.72;;1.833333;0.0
29780.0;6.2;31.6;21.8;6.6;2.1;25.62;;2.133333;0.0
29781.0;3.0;31.6;21.8;9.4;1.9;25.78;;3.233333;0.0
29782.0;1.2;31.4;21.9;8.8;2.1;25.5;;2.333333;6.2
29783.0;13.4;31.2;21.6;8.3;2.7;25.22;;2.233333;3.0
29784.0;1.7;31.3;21.6;10.0;1.8;26.04;;2.133333;1.2
29785.0;0.0;31.4;22.2;6.9;2.7;25.12;;1.866667;13.4
29786.0;13.4;31.6;21.6;9.3;2.0;25.08;;1.833333;1.7
29787.0;1.0;29.4;21.2;2.5;1.9;24.6;;0.933333;0.0
29788.0;3.1;31.6;21.8;6.5;0.8;25.98;;1.433333;13.4
29789.0;3.9;30.4;23.1;3.8;1.7;25.52;;1.966667;1.0
29790.0;3.4;32.5;21.4;6.4;1.2;24.54;;1.033333;3.1
29791.0;55.6;31.0;21.4;6.2;1.6;25.18;;0.7;3.9
29792.0;1.3;31.5;22.1;9.7;1.7;26.44;;0.6;3.4
29793.0;0.0;32.3;21.6;9.6;2.9;26.04;;1.466667;55.6
29794.0;0.0;31.5;20.4;9.5;3.3;25.76;;1.566667;1.3
29795.0;0.0;31.7;20.8;10.3;2.9;25.5;;1.933333;0.0
29796.0;0.0;32.4;21.9;8.4;3.3;26.58;;2.133333;0.0
29797.0;0.0;31.2;22.8;7.3;2.4;25.42;;1.5;0.0
29798.0;19.4;32.2;22.0;8.8;1.8;26.0;;2.233333;0.0
29799.0;0.1;31.4;21.8;10.2;2.1;26.08;;2.2;0.0
29800.0;0.0;31.6;22.8;9.7;2.8;26.62;;2.566667;19.4
29801.0;0.0;31.8;22.9;9.2;2.9;26.14;;2.733333;0.1
29802.0;6.9;31.8;22.2;10.3;2.9;26.36;;2.433333;0.0
29803.0;0.0;31.5;21.5;10.5;1.9;25.98;;2.166667;0.0
29804.0;0.0;31.5;21.6;10.3;3.1;26.18;;3.1;6.9
29805.0;0.0;31.6;22.0;9.0;3.5;26.64;;2.633333;0.0
29806.0;0.0;31.6;22.3;8.3;2.7;26.78;;3.366667;0.0
29807.0;0.0;32.2;22.0;10.1;2.6;26.76;;1.633333;0.0
29808.0;0.0;31.8;22.0;8.7;3.1;26.88;;2.633333;0.0
29809.0;12.1;31.2;22.3;5.1;2.3;25.34;;1.433333;0.0
29810.0;0.0;31.8;22.9;9.6;1.9;26.58;;2.866667;0.0
29811.0;0.0;32.0;22.2;7.2;2.6;26.6;;2.433333;12.1
29812.0;0.0;32.6;21.1;9.1;2.1;26.46;;1.666667;0.0
29813.0;0.0;32.4;23.0;7.9;2.2;27.18;;1.2;0.0
29814.0;0.0;32.0;22.2;8.9;2.5;26.52;;1.633333;0.0
29815.0;0.0;30.4;22.7;5.6;2.7;25.76;;1.6;0.0
29816.0;6.8;31.4;22.0;10.0;1.7;26.12;;1.3;0.0
29817.0;0.0;32.0;22.0;7.4;3.1;25.24;;1.366667;0.0
29818.0;30.1;32.5;21.2;7.3;1.6;25.98;;1.166667;6.8
29819.0;0.1;32.6;22.6;8.4;2.3;25.5;;2.7;0.0
29820.0;0.0;31.0;21.4;4.1;2.3;24.26;;1.266667;30.1
29821.0;19.9;31.5;21.2;9.1;1.6;26.06;;1.9;0.1
29822.0;0.0;31.6;21.5;10.3;2.5;26.74;;3.066667;0.0
29823.0;19.7;31.8;22.4;9.0;2.5;26.72;;1.733333;19.9
29824.0;0.0;32.6;23.2;9.6;2.7;27.16;;2.533333;0.0
29825.0;0.0;31.8;21.8;9.3;2.8;26.1;;0.966667;19.7
29826.0;0.1;31.8;22.4;7.2;2.1;26.08;;1.5;0.0
29827.0;0.0;31.4;21.8;8.0;2.1;25.96;;2.0;0.0
29828.0;0.0;31.9;22.0;9.8;2.5;26.64;;3.233333;0.1
29829.0;0.0;32.0;22.0;9.4;2.8;25.24;;1.633333;0.0
29830.0;11.6;31.6;21.2;9.1;2.6;25.24;;1.8;0.0
29831.0;15.3;31.9;21.8;6.7;1.9;25.86;;1.533333;0.0
29832.0;0.4;32.3;22.0;8.1;1.8;26.16;;2.833333;11.6
29833.0;0.0;32.6;21.2;6.7;2.1;25.06;;1.133333;15.3
29834.0;0.7;32.0;20.4;6.9;2.1;25.32;;2.7;0.4
29835.0;45.1;32.0;21.4;8.3;1.4;25.18;;2.033333;0.0
29836.0;1.3;31.9;21.0;7.7;1.9;25.26;;1.6;0.7
29837.0;18.3;32.0;21.2;7.4;1.6;25.72;;2.166667;45.1
29838.0;0.1;31.5;22.0;9.3;2.4;25.74;;3.033333;1.3
29839.0;4.7;31.4;22.4;9.7;2.7;26.36;;3.0;18.3
29840.0;0.0;31.7;22.8;8.2;2.2;26.58;;2.466667;0.1
29841.0;0.0;32.4;22.4;8.8;2.5;26.88;;3.266667;4.7
29842.0;0.0;32.2;22.3;5.6;2.9;25.84;;2.566667;0.0
29843.0;0.0;31.6;21.8;7.9;2.5;26.2;;2.5;0.0
29844.0;0.0;31.0;21.8;7.6;2.3;26.32;;2.866667;0.0
29845.0;0.0;32.0;23.0;7.6;2.6;26.0;;1.533333;0.0
29846.0;1.1;31.6;21.8;4.7;2.2;26.14;;3.166667;0.0
29847.0;1.0;31.4;21.3;8.6;2.0;26.12;;1.733333;0.0
29848.0;1.5;32.0;22.2;9.1;2.9;26.82;;3.366667;1.1
29849.0;0.0;32.8;22.3;9.4;3.2;26.7;;2.633333;1.0
29850.0;0.0;32.2;22.5;6.5;3.2;26.86;;2.3;1.5
29851.0;0.0;32.0;21.4;7.3;2.5;26.76;;2.666667;0.0
29852.0;0.0;31.8;22.4;6.0;2.4;26.04;;1.2;0.0
29853.0;1.4;32.4;22.3;5.3;2.4;26.02;;1.633333;0.0
29854.0;19.0;31.9;21.3;2.9;2.0;25.76;;1.466667;0.0
29855.0;0.9;32.7;20.8;6.7;1.6;25.92;;2.033333;1.4
29856.0;17.2;32.2;22.1;7.4;1.6;26.1;;1.5;19.0
29857.0;11.0;31.8;22.1;7.8;2.1;26.44;;2.066667;0.9
29858.0;0.3;33.2;23.0;8.9;2.4;27.24;;2.633333;17.2
29859.0;0.0;31.7;20.8;6.7;2.8;26.26;;2.733333;11.0
29860.0;0.0;32.8;21.4;8.8;2.4;25.96;;1.466667;0.3
29861.0;0.0;31.6;22.4;5.8;2.2;26.4;;2.766667;0.0
29862.0;2.4;33.2;22.5;8.4;1.8;26.96;;2.3;0.0
29863.0;0.0;32.0;21.2;8.5;2.5;26.18;;2.966667;0.0
29864.0;0.0;32.0;22.2;6.6;2.3;26.8;;1.033333;2.4
29865.0;0.0;32.8;21.2;7.2;2.2;26.54;;2.066667;0.0
29866.0;0.0;32.3;21.8;8.4;3.3;26.54;;2.033333;0.0
29867.0;0.0;34.0;21.0;8.9;2.2;27.12;;3.033333;0.0
29868.0;0.0;32.0;21.5;6.8;3.0;26.82;;3.4;0.0
29869.0;0.0;33.1;22.6;7.4;2.9;27.0;;2.233333;0.0
29870.0;0.0;32.8;22.1;7.8;2.5;27.1;;2.633333;0.0
29871.0;0.0;34.0;22.4;5.1;2.9;27.3;;1.833333;0.0
29872.0;0.0;33.0;22.9;7.1;4.8;27.1;;3.0;0.0
29873.0;0.0;32.0;21.8;4.3;1.4;26.56;;2.9;0.0
29874.0;0.0;34.0;20.0;9.8;1.7;26.48;;3.566667;0.0
29875.0;0.0;33.1;21.2;9.7;3.8;25.6;;2.466667;0.0
29876.0;30.6;32.4;21.1;6.4;2.2;26.3;;1.733333;0.0
29877.0;5.9;32.2;21.0;7.6;1.9;26.48;;2.766667;0.0
29878.0;0.2;32.4;21.8;9.5;2.4;26.72;;2.066667;30.6
29879.0;0.2;32.4;21.4;7.2;2.6;26.52;;2.366667;5.9
29880.0;15.2;32.0;21.0;8.0;2.4;25.92;;2.133333;0.2
29881.0;15.0;32.5;22.2;6.6;2.5;26.6;;1.633333;0.2
29882.0;18.6;32.6;21.2;8.6;1.6;26.78;;1.266667;15.2
29883.0;0.0;32.5;21.0;8.1;2.4;26.58;;2.0;15.0
29884.0;0.8;32.6;21.2;7.4;2.5;26.5;;1.933333;18.6
29885.0;2.4;32.4;22.0;5.5;2.2;26.12;;2.1;0.0
29886.0;10.0;30.9;22.5;6.1;2.0;26.56;;1.366667;0.8
29887.0;3.5;32.0;22.0;7.8;2.0;26.98;;1.433333;2.4
29888.0;4.5;32.8;22.0;6.8;1.8;26.16;;2.033333;10.0
29889.0;1.0;32.6;22.0;7.7;1.8;26.44;;2.633333;3.5
29890.0;14.6;31.5;21.8;3.9;1.7;25.8;;1.933333;4.5
29891.0;0.3;31.0;22.6;3.8;1.2;26.44;;0.866667;1.0
29892.0;4.3;33.0;22.0;7.4;2.0;27.44;;2.566667;14.6
29893.0;0.0;33.2;22.0;8.4;2.7;27.34;;3.166667;0.3
29894.0;0.0;33.0;23.0;8.8;2.5;27.56;;3.3;4.3
29895.0;0.0;32.9;22.0;8.5;3.1;27.02;;3.2;0.0
29896.0;0.0;32.2;21.0;7.1;2.7;26.56;;2.066667;0.0
29897.0;0.0;33.0;22.0;5.7;2.0;27.24;;1.366667;0.0
29898.0;0.0;33.0;23.0;6.7;2.5;27.52;;3.233333;0.0
29899.0;0.0;32.8;22.8;5.5;2.4;26.96;;2.633333;0.0
29900.0;3.3;32.0;22.8;4.8;1.9;26.8;;2.066667;0.0
29901.0;0.0;32.4;21.8;4.1;2.7;26.62;;2.3;0.0
29902.0;4.5;33.8;22.9;7.8;2.9;27.7;;2.9;3.3
29903.0;0.0;33.0;21.6;7.3;2.5;27.02;;2.766667;0.0
29904.0;0.0;33.4;21.8;5.7;2.8;27.3;;3.3;4.5
29905.0;0.0;33.4;22.2;7.9;2.4;27.04;;2.733333;0.0
29906.0;2.7;32.2;22.0;1.5;2.2;26.8;;2.066667;0.0
29907.0;0.0;33.0;23.0;4.9;2.3;26.44;;0.833333;0.0
29908.0;14.5;33.4;22.0;8.2;1.2;27.06;;3.066667;2.7
29909.0;0.0;32.4;21.6;3.6;2.5;26.72;;2.466667;0.0
29910.0;0.1;32.8;22.2;7.3;2.5;26.96;;2.466667;14.5
29911.0;0.0;32.2;22.3;8.2;2.3;26.46;;1.8;0.0
29912.0;0.6;32.0;22.3;5.3;0.7;26.02;;2.3;0.1
29913.0;3.0;32.2;22.2;2.2;1.7;26.72;;2.033333;0.0
29914.0;0.0;32.5;22.7;4.4;2.1;27.02;;2.9;0.6
29915.0;0.0;33.0;22.0;8.3;2.3;26.6;;2.633333;3.0
29916.0;3.7;32.9;22.0;6.1;2.4;27.08;;2.9;0.0
29917.0;0.0;32.8;23.0;5.6;2.0;27.12;;1.9;0.0
29918.0;0.0;33.0;23.4;4.4;1.3;26.76;;1.866667;3.7
29919.0;5.4;32.0;22.3;6.1;1.8;26.5;;2.733333;0.0
29920.0;1.7;33.0;22.0;8.1;2.7;27.04;;2.2;0.0
29921.0;3.2;33.2;22.2;9.2;2.0;27.44;;2.633333;5.4
29922.0;0.0;33.5;22.8;6.2;2.7;27.46;;1.866667;1.7
29923.0;0.0;32.2;23.0;5.3;2.7;27.1;;2.333333;3.2
29924.0;0.0;32.4;23.1;2.4;2.4;26.98;;3.3;0.0
29925.0;0.0;33.2;23.6;4.1;2.0;27.74;;3.4;0.0
29926.0;0.0;33.4;23.0;3.6;2.5;27.84;;2.266667;0.0
29927.0;0.0;34.4;22.8;7.9;3.8;28.04;;3.133333;0.0
29928.0;0.0;34.0;22.0;7.0;3.6;27.38;;2.433333;0.0
29929.0;1.2;34.2;21.6;7.1;2.7;27.64;;1.933333;0.0
29930.0;0.0;34.0;21.4;6.5;2.9;27.72;;2.0;0.0
29931.0;0.1;33.9;22.6;6.0;3.4;27.94;;2.8;1.2
29932.0;0.0;34.9;20.8;7.6;3.9;27.52;;2.9;0.0
29933.0;0.0;33.2;23.0;4.0;3.2;27.08;;1.533333;0.1
29934.0;1.6;33.6;22.7;4.2;1.6;27.42;;2.0;0.0
29935.0;40.8;31.7;23.0;3.8;1.6;26.52;;1.8;0.0
29936.0;14.6;32.0;22.3;2.4;0.8;26.5;;1.066667;1.6
29937.0;10.0;32.4;22.0;4.5;1.7;26.04;;1.066667;40.8
29938.0;4.0;32.4;22.3;3.0;1.6;26.14;;1.033333;14.6
