Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;Precipitation__1;MaxTemp__1;MinTemp__1;Insolation__1;Precipitation__2;MaxTemp__2;MinTemp__2;Insolation__2
29674.0;0.0;27.8;20.5;1.8;6.1;23.0;82.0;3.266667;0.0;27.1;21.8;3.3;0.0;29.6;20.8;8.8
29680.0;0.0;28.1;17.4;9.0;3.0;21.9;77.25;1.533333;0.0;26.3;12.8;6.9;0.0;23.8;10.4;7.1
29681.0;0.0;32.6;18.0;8.0;3.7;23.56;77.0;2.733333;0.0;28.1;17.4;9.0;0.0;26.3;12.8;6.9
29682.0;18.6;25.8;19.0;3.8;3.9;22.08;86.75;2.266667;0.0;32.6;18.0;8.0;0.0;28.1;17.4;9.0
29683.0;0.0;30.5;18.6;9.5;2.3;23.34;82.5;1.333333;18.6;25.8;19.0;3.8;0.0;32.6;18.0;8.0
29684.0;0.0;29.9;17.9;9.3;3.1;23.18;76.25;0.4;0.0;30.5;18.6;9.5;18.6;25.8;19.0;3.8
29685.0;0.0;29.0;18.2;8.0;2.5;22.44;77.75;0.233333;0.0;29.9;17.9;9.3;0.0;30.5;18.6;9.5
29686.0;0.0;29.9;20.0;8.6;2.7;23.88;77.25;0.533333;0.0;29.0;18.2;8.0;0.0;29.9;17.9;9.3
29687.0;8.2;25.2;20.2;1.4;3.8;21.8;88.0;2.466667;0.0;29.9;20.0;8.6;0.0;29.0;18.2;8.0
29688.0;0.0;29.1;18.0;7.3;1.6;22.68;80.75;0.1;8.2;25.2;20.2;1.4;0.0;29.9;20.0;8.6
29689.0;0.0;30.6;17.8;7.5;2.4;24.2;70.0;1.6;0.0;29.1;18.0;7.3;8.2;25.2;20.2;1.4
29690.0;0.0;25.8;18.0;0.1;4.5;20.52;86.75;1.866667;0.0;30.6;17.8;7.5;0.0;29.1;18.0;7.3
29691.0;11.8;19.8;13.8;4.1;8.0;16.6;88.0;1.466667;0.0;25.8;18.0;0.1;0.0;30.6;17.8;7.5
29695.0;0.0;29.2;17.4;8.0;2.8;22.84;78.5;1.466667;0.0;27.1;14.8;8.6;0.0;27.2;18.0;9.7
29705.0;0.0;24.6;13.0;9.0;2.8;16.96;86.25;0.0;0.0;22.5;13.3;9.1;3.6;19.2;13.8;1.0
29706.0;0.0;24.8;12.6;9.0;2.1;17.84;79.0;0.066667;0.0;24.6;13.0;9.0;0.0;22.5;13.3;9.1
29710.0;0.0;28.1;17.4;9.0;3.0;21.9;77.25;1.533333;0.0;26.3;12.8;6.9;0.0;23.8;10.4;7.1
29714.0;0.0;29.9;17.9;9.3;3.1;23.18;76.25;0.4;0.0;30.5;18.6;9.5;18.6;25.8;19.0;3.8
29715.0;0.0;29.0;18.2;8.0;2.5;22.44;77.75;0.233333;0.0;29.9;17.9;9.3;0.0;30.5;18.6;9.5
29716.0;0.0;29.9;20.0;8.6;2.7;23.88;77.25;0.533333;0.0;29.0;18.2;8.0;0.0;29.9;17.9;9.3
29720.0;0.0;25.8;18.0;0.1;4.5;20.52;86.75;1.866667;0.0;30.6;17.8;7.5;0.0;29.1;18.0;7.3
29721.0;11.8;19.8;13.8;4.1;1.0;16.6;88.0;1.466667;0.0;25.8;18.0;0.1;0.0;30.6;17.8;7.5
29722.0;0.6;23.3;14.2;9.3;1.5;18.82;82.5;4.566667;11.8;19.8;13.8;4.1;0.0;25.8;18.0;0.1
29723.0;0.0;27.2;18.0;9.7;4.7;21.36;76.5;2.266667;0.6;23.3;14.2;9.3;11.8;19.8;13.8;4.1
29724.0;0.0;27.1;14.8;8.6;3.3;21.2;81.0;0.333333;0.0;27.2;18.0;9.7;0.6;23.3;14.2;9.3
29725.0;0.0;29.2;17.4;8.0;2.8;22.84;78.5;1.466667;0.0;27.1;14.8;8.6;0.0;27.2;18.0;9.7
29735.0;0.0;24.6;13.0;9.0;2.8;16.96;86.25;0.0;0.0;22.5;13.3;9.1;3.6;19.2;13.8;1.0
29736.0;0.0;24.8;12.6;9.0;2.1;17.84;79.0;0.766667;0.0;24.6;13.0;9.0;0.0;22.5;13.3;9.1
29737.0;0.0;26.0;12.9;9.1;2.4;19.3;68.5;1.4;0.0;24.8;12.6;9.0;0.0;24.6;13.0;9.0
29738.0;0.0;27.8;15.7;7.5;4.3;21.1;71.25;2.666667;0.0;26.0;12.9;9.1;0.0;24.8;12.6;9.0
29746.0;0.0;19.7;7.6;9.2;1.4;12.76;81.5;0.533333;8.7;16.9;9.9;3.2;46.3;15.6;13.8;0.0
29751.0;1.5;14.7;6.1;7.9;1.7;9.36;77.5;1.066667;0.0;17.0;6.0;7.7;0.0;16.9;5.7;7.0
29762.0;0.0;23.6;8.0;4.8;1.2;16.38;84.0;0.966667;15.7;18.2;10.9;7.3;20.6;19.1;12.7;0.0
29773.0;0.0;19.4;12.2;9.0;5.0;15.64;70.0;4.433333;0.0;18.8;11.0;8.9;0.0;17.3;10.6;5.7
29774.0;0.0;20.8;11.2;8.8;4.8;15.46;71.25;2.0;0.0;19.4;12.2;9.0;0.0;18.8;11.0;8.9
29775.0;0.0;22.5;11.2;8.9;4.0;16.18;66.0;2.333333;0.0;20.8;11.2;8.8;0.0;19.4;12.2;9.0
29776.0;0.0;22.0;10.4;8.5;3.8;16.94;62.5;1.833333;0.0;22.5;11.2;8.9;0.0;20.8;11.2;8.8
29777.0;0.0;24.3;11.4;7.6;4.4;16.9;66.5;1.766667;0.0;22.0;10.4;8.5;0.0;22.5;11.2;8.9
29778.0;0.1;21.3;15.0;0.8;3.8;17.54;88.75;0.333333;0.0;24.3;11.4;7.6;0.0;22.0;10.4;8.5
29779.0;34.5;25.4;15.3;6.4;0.6;19.3;81.0;1.033333;0.1;21.3;15.0;0.8;0.0;24.3;11.4;7.6
29780.0;0.4;22.2;16.2;3.8;2.2;18.44;87.5;1.633333;34.5;25.4;15.3;6.4;0.1;21.3;15.0;0.8
29781.0;0.0;28.3;16.0;8.7;2.0;21.8;55.0;2.433333;0.4;22.2;16.2;3.8;34.5;25.4;15.3;6.4
29782.0;0.0;28.8;17.8;3.1;5.4;22.16;63.5;1.1;0.0;28.3;16.0;8.7;0.4;22.2;16.2;3.8
29783.0;0.0;26.1;15.6;3.1;3.6;19.02;82.0;2.366667;0.0;28.8;17.8;3.1;0.0;28.3;16.0;8.7
29791.0;1.2;15.2;8.8;5.2;1.8;11.28;84.5;0.0;0.0;15.5;8.4;7.4;0.0;15.8;10.7;6.5
29795.0;0.0;21.3;7.2;8.7;1.7;12.82;88.75;1.366667;0.0;20.6;6.2;9.4;0.0;17.2;8.3;5.6
29804.0;0.0;28.5;15.8;3.6;3.1;21.02;63.25;1.033333;0.0;29.8;16.0;7.2;0.0;31.3;15.2;8.0
29805.0;0.0;26.9;17.8;0.0;4.4;21.46;68.5;3.433333;0.0;28.5;15.8;3.6;0.0;29.8;16.0;7.2
29813.0;0.0;21.8;8.5;9.3;3.0;13.86;69.75;2.733333;0.0;18.6;8.4;9.7;6.1;19.5;13.3;6.7
29814.0;0.0;24.2;9.4;7.7;3.1;15.46;68.5;0.666667;0.0;21.8;8.5;9.3;0.0;18.6;8.4;9.7
29815.0;0.0;23.5;11.3;8.5;2.9;16.86;56.25;1.933333;0.0;24.2;9.4;7.7;0.0;21.8;8.5;9.3
29816.0;0.0;23.4;10.4;9.2;3.2;15.94;63.75;1.566667;0.0;23.5;11.3;8.5;0.0;24.2;9.4;7.7
29817.0;0.0;18.7;8.0;9.5;3.9;13.3;67.75;3.866667;0.0;23.4;10.4;9.2;0.0;23.5;11.3;8.5
29818.0;0.0;19.4;6.8;8.8;3.6;13.52;72.25;3.933333;0.0;18.7;8.0;9.5;0.0;23.4;10.4;9.2
29819.0;0.0;22.4;9.0;10.0;4.6;15.22;67.0;1.733333;0.0;19.4;6.8;8.8;0.0;18.7;8.0;9.5
29820.0;0.0;23.6;9.6;9.0;4.1;15.8;72.75;0.866667;0.0;22.4;9.0;10.0;0.0;19.4;6.8;8.8
29821.0;0.0;25.4;9.4;9.5;2.7;16.72;64.5;1.033333;0.0;23.6;9.6;9.0;0.0;22.4;9.0;10.0
29822.0;0.0;26.2;12.1;6.8;3.7;18.36;69.25;1.3;0.0;25.4;9.4;9.5;0.0;23.6;9.6;9.0
29823.0;0.0;21.0;14.8;1.5;3.1;16.96;86.75;0.966667;0.0;26.2;12.1;6.8;0.0;25.4;9.4;9.5
29835.0;0.0;23.0;7.7;9.9;2.5;14.64;73.25;1.5;0.1;19.8;7.9;10.0;11.4;16.8;11.4;2.6
29836.0;0.0;28.6;9.5;9.9;3.2;19.84;53.0;2.366667;0.0;23.0;7.7;9.9;0.1;19.8;7.9;10.0
29837.0;0.0;31.2;14.0;9.1;6.4;23.12;45.0;2.566667;0.0;28.6;9.5;9.9;0.0;23.0;7.7;9.9
29857.0;0.0;33.2;17.2;7.3;2.3;21.78;69.25;3.666667;0.0;28.3;17.1;8.0;0.0;25.0;17.5;7.9
29861.0;0.0;24.0;9.6;10.9;3.3;16.48;64.25;2.9;0.0;19.6;7.8;11.1;0.0;16.0;7.6;6.4
29862.0;0.0;29.6;13.0;9.4;6.2;21.48;61.5;2.666667;0.0;24.0;9.6;10.9;0.0;19.6;7.8;11.1
29863.0;0.0;22.2;16.4;1.4;5.1;18.44;89.25;5.033333;0.0;29.6;13.0;9.4;0.0;24.0;9.6;10.9
29864.0;0.4;19.3;16.2;0.1;1.3;17.1;88.0;4.333333;0.0;22.2;16.4;1.4;0.0;29.6;13.0;9.4
29865.0;5.7;21.2;16.2;2.6;2.1;18.84;88.75;2.2;0.4;19.3;16.2;0.1;0.0;22.2;16.4;1.4
29869.0;0.0;20.2;9.4;11.4;3.7;15.04;64.75;4.0;0.0;17.1;7.2;10.4;0.0;16.9;8.9;11.3
29870.0;0.0;23.9;10.6;8.7;4.4;16.56;76.5;1.466667;0.0;20.2;9.4;11.4;0.0;17.1;7.2;10.4
29874.0;0.0;26.8;14.8;6.5;6.3;21.8;60.75;2.233333;0.0;23.7;12.2;11.1;0.0;20.4;13.6;11.1
29878.0;0.0;21.4;14.5;2.3;7.2;17.24;78.5;2.5;0.0;20.6;10.6;8.1;0.0;17.0;10.2;11.4
29879.0;1.3;20.4;15.0;4.0;3.4;17.52;81.75;2.966667;0.0;21.4;14.5;2.3;0.0;20.6;10.6;8.1
29880.0;1.8;23.6;13.6;9.3;2.0;17.88;75.5;2.1;1.3;20.4;15.0;4.0;0.0;21.4;14.5;2.3
29881.0;0.0;22.0;12.1;11.4;3.0;17.14;71.5;2.9;1.8;23.6;13.6;9.3;1.3;20.4;15.0;4.0
29882.0;0.0;26.4;13.0;11.9;4.6;18.46;62.25;2.633333;0.0;22.0;12.1;11.4;1.8;23.6;13.6;9.3
29883.0;0.0;31.2;13.3;11.5;5.6;22.84;46.0;1.033333;0.0;26.4;13.0;11.9;0.0;22.0;12.1;11.4
29884.0;0.0;32.7;16.6;7.7;5.7;24.7;42.75;1.7;0.0;31.2;13.3;11.5;0.0;26.4;13.0;11.9
29890.0;0.0;32.8;18.6;12.2;6.4;25.5;57.5;3.433333;0.0;29.6;19.6;12.2;0.0;28.3;18.8;11.2
29891.0;0.0;33.6;20.8;12.2;6.1;26.04;58.0;3.966667;0.0;32.8;18.6;12.2;0.0;29.6;19.6;12.2
29892.0;0.0;33.4;19.4;7.4;6.2;25.12;71.75;1.8;0.0;33.6;20.8;12.2;0.0;32.8;18.6;12.2
29893.0;3.4;24.4;21.4;1.3;3.9;22.56;91.0;0.533333;0.0;33.4;19.4;7.4;0.0;33.6;20.8;12.2
29894.0;4.9;24.4;20.0;6.2;1.6;22.18;83.25;2.9;3.4;24.4;21.4;1.3;0.0;33.4;19.4;7.4
29895.0;0.0;26.9;19.1;7.9;2.6;22.2;77.5;4.666667;4.9;24.4;20.0;6.2;3.4;24.4;21.4;1.3
29896.0;34.4;24.9;20.0;0.1;4.3;21.84;85.5;4.7;0.0;26.9;19.1;7.9;4.9;24.4;20.0;6.2
29897.0;1.3;23.4;17.1;8.6;2.5;19.62;74.25;3.633333;34.4;24.9;20.0;0.1;0.0;26.9;19.1;7.9
29898.0;0.0;27.6;15.8;10.0;3.6;21.38;75.25;3.333333;1.3;23.4;17.1;8.6;34.4;24.9;20.0;0.1
29899.0;0.0;26.6;20.4;11.5;4.6;22.04;73.5;3.333333;0.0;27.6;15.8;10.0;1.3;23.4;17.1;8.6
29900.0;0.0;30.0;15.6;12.1;4.8;22.24;71.5;2.966667;0.0;26.6;20.4;11.5;0.0;27.6;15.8;10.0
29901.0;0.0;27.4;18.6;12.4;5.8;22.14;70.0;5.0;0.0;30.0;15.6;12.1;0.0;26.6;20.4;11.5
29902.0;0.0;28.2;17.0;11.9;6.2;22.12;72.75;4.3;0.0;27.4;18.6;12.4;0.0;30.0;15.6;12.1
29903.0;0.0;29.0;19.3;9.8;5.1;23.3;69.0;3.933333;0.0;28.2;17.0;11.9;0.0;27.4;18.6;12.4
29904.0;0.0;28.6;19.0;11.4;5.7;22.42;73.25;3.866667;0.0;29.0;19.3;9.8;0.0;28.2;17.0;11.9
29905.0;0.0;29.0;18.5;8.5;5.0;22.1;85.25;3.133333;0.0;28.6;19.0;11.4;0.0;29.0;19.3;9.8
29906.0;4.4;24.1;18.3;7.2;2.5;20.02;70.75;2.3;0.0;29.0;18.5;8.5;0.0;28.6;19.0;11.4
29907.0;0.0;25.7;16.2;9.9;3.9;20.42;70.75;2.1;4.4;24.1;18.3;7.2;0.0;29.0;18.5;8.5
29908.0;0.0;29.1;16.8;6.7;4.5;22.38;75.0;2.866667;0.0;25.7;16.2;9.9;4.4;24.1;18.3;7.2
29909.0;14.4;24.8;19.7;8.2;3.7;21.02;65.5;4.366667;0.0;29.1;16.8;6.7;0.0;25.7;16.2;9.9
29910.0;0.0;25.2;15.0;12.6;5.4;20.06;42.25;4.966667;14.4;24.8;19.7;8.2;0.0;29.1;16.8;6.7
29911.0;0.0;28.8;14.8;12.8;7.5;21.4;52.0;2.766667;0.0;25.2;15.0;12.6;14.4;24.8;19.7;8.2
29912.0;0.0;28.4;14.6;11.8;5.2;21.28;72.0;3.433333;0.0;28.8;14.8;12.8;0.0;25.2;15.0;12.6
29913.0;0.0;25.4;19.7;3.0;6.3;22.46;75.5;5.2;0.0;28.4;14.6;11.8;0.0;28.8;14.8;12.8
29914.0;0.0;23.3;20.0;1.2;4.8;21.2;79.25;4.4;0.0;25.4;19.7;3.0;0.0;28.4;14.6;11.8
29915.0;0.0;24.0;17.2;12.3;4.7;19.76;58.5;4.266667;0.0;23.3;20.0;1.2;0.0;25.4;19.7;3.0
29916.0;0.0;25.3;15.0;11.8;7.7;19.54;62.5;3.933333;0.0;24.0;17.2;12.3;0.0;23.3;20.0;1.2
29917.0;0.0;25.7;16.4;7.5;7.2;21.26;72.0;4.2;0.0;25.3;15.0;11.8;0.0;24.0;17.2;12.3
29918.0;1.7;22.8;18.4;0.0;5.0;20.04;89.0;1.3;0.0;25.7;16.4;7.5;0.0;25.3;15.0;11.8
29919.0;9.6;26.0;16.9;7.0;1.3;20.74;74.5;3.133333;1.7;22.8;18.4;0.0;0.0;25.7;16.4;7.5
29920.0;0.2;28.1;18.6;0.9;4.7;23.02;89.25;1.1;9.6;26.0;16.9;7.0;1.7;22.8;18.4;0.0
29921.0;8.8;24.0;19.0;7.8;2.1;20.2;72.0;3.866667;0.2;28.1;18.6;0.9;9.6;26.0;16.9;7.0
29922.0;0.0;23.3;13.8;11.6;4.4;18.52;57.75;3.7;8.8;24.0;19.0;7.8;0.2;28.1;18.6;0.9
29923.0;0.0;23.3;12.3;13.0;6.4;18.02;52.5;3.733333;0.0;23.3;13.8;11.6;8.8;24.0;19.0;7.8
29924.0;0.0;29.3;13.6;12.7;6.1;21.96;65.5;2.166667;0.0;23.3;12.3;13.0;0.0;23.3;13.8;11.6
29925.0;0.0;32.1;19.2;5.0;5.9;23.76;72.5;3.866667;0.0;29.3;13.6;12.7;0.0;23.3;12.3;13.0
29929.0;0.0;26.0;16.8;10.0;6.3;20.6;69.0;4.133333;0.0;24.2;16.0;3.3;0.0;25.5;16.4;12.4
29930.0;0.0;26.2;15.9;9.7;6.4;20.82;71.5;2.766667;0.0;26.0;16.8;10.0;0.0;24.2;16.0;3.3
29931.0;0.0;29.5;17.4;12.5;4.2;22.46;54.0;2.333333;0.0;26.2;15.9;9.7;0.0;26.0;16.8;10.0
29932.0;0.0;28.5;17.0;6.5;5.4;22.18;72.5;2.433333;0.0;29.5;17.4;12.5;0.0;26.2;15.9;9.7
29933.0;1.2;31.7;17.4;9.8;3.8;23.58;62.25;2.166667;0.0;28.5;17.0;6.5;0.0;29.5;17.4;12.5
29934.0;0.0;34.4;20.6;9.8;7.7;27.18;54.25;1.366667;1.2;31.7;17.4;9.8;0.0;28.5;17.0;6.5
29939.0;0.0;29.9;21.8;2.4;8.0;24.82;85.25;2.0;0.0;33.3;18.8;12.8;0.0;32.6;17.4;13.0
29940.0;14.4;34.6;21.8;9.0;2.5;26.28;76.5;4.133333;0.0;29.9;21.8;2.4;0.0;33.3;18.8;12.8
29941.0;19.6;23.7;20.0;0.0;4.2;21.36;75.75;4.433333;14.4;34.6;21.8;9.0;0.0;29.9;21.8;2.4
29945.0;0.0;25.7;17.4;9.7;0.5;21.6;70.75;4.7;1.8;25.5;16.0;11.8;2.6;21.7;17.4;1.8
29946.0;0.0;29.2;19.2;11.2;4.9;23.8;68.25;4.133333;0.0;25.7;17.4;9.7;1.8;25.5;16.0;11.8
29947.0;0.0;29.2;21.0;10.5;7.5;24.08;68.5;3.2;0.0;29.2;19.2;11.2;0.0;25.7;17.4;9.7
29948.0;0.0;30.3;20.2;12.4;6.3;23.9;63.75;3.0;0.0;29.2;21.0;10.5;0.0;29.2;19.2;11.2
29949.0;0.0;30.0;20.2;11.9;6.7;24.06;61.25;3.9;0.0;30.3;20.2;12.4;0.0;29.2;21.0;10.5
29950.0;0.0;31.0;18.8;11.6;8.2;23.9;62.25;2.733333;0.0;30.0;20.2;11.9;0.0;30.3;20.2;12.4
29951.0;0.0;29.9;19.5;4.0;6.8;23.48;70.5;3.7;0.0;31.0;18.8;11.6;0.0;30.0;20.2;11.9
29952.0;4.5;23.0;17.7;8.4;4.1;19.1;66.25;3.7;0.0;29.9;19.5;4.0;0.0;31.0;18.8;11.6
29953.0;0.4;23.8;14.5;11.9;4.9;19.26;62.75;3.166667;4.5;23.0;17.7;8.4;0.0;29.9;19.5;4.0
29954.0;0.0;25.0;15.8;11.3;5.6;20.34;57.75;3.966667;0.4;23.8;14.5;11.9;4.5;23.0;17.7;8.4
29955.0;0.0;27.2;16.9;13.0;8.0;21.6;59.5;5.133333;0.0;25.0;15.8;11.3;0.4;23.8;14.5;11.9
29956.0;0.0;30.5;17.8;12.8;8.3;23.3;59.5;3.266667;0.0;27.2;16.9;13.0;0.0;25.0;15.8;11.3
29957.0;0.0;29.2;18.2;11.8;7.1;23.64;63.0;3.366667;0.0;30.5;17.8;12.8;0.0;27.2;16.9;13.0
29958.0;0.0;23.9;20.7;0.0;7.4;22.04;82.75;1.466667;0.0;29.2;18.2;11.8;0.0;30.5;17.8;12.8
29959.0;0.1;24.0;20.2;0.0;3.4;21.88;76.75;4.7;0.0;23.9;20.7;0.0;0.0;29.2;18.2;11.8
29960.0;0.0;29.4;19.8;7.9;4.3;24.18;76.75;2.4;0.1;24.0;20.2;0.0;0.0;23.9;20.7;0.0
29961.0;0.4;33.2;20.6;13.0;3.3;26.08;67.25;2.6;0.0;29.4;19.8;7.9;0.1;24.0;20.2;0.0
29962.0;0.0;25.5;20.0;6.8;7.6;21.88;80.5;2.866667;0.4;33.2;20.6;13.0;0.0;29.4;19.8;7.9
29963.0;1.8;26.0;18.0;12.9;4.6;21.48;55.75;3.2;0.0;25.5;20.0;6.8;0.4;33.2;20.6;13.0
29964.0;0.0;27.9;19.0;8.9;7.2;22.02;59.5;1.866667;1.8;26.0;18.0;12.9;0.0;25.5;20.0;6.8
29965.0;0.0;27.3;17.8;12.8;6.9;22.3;57.5;2.466667;0.0;27.9;19.0;8.9;1.8;26.0;18.0;12.9
29966.0;0.0;29.5;17.3;12.9;7.3;22.64;57.75;2.566667;0.0;27.3;17.8;12.8;0.0;27.9;19.0;8.9
29967.0;0.0;32.2;17.3;12.7;7.9;23.58;63.0;3.5;0.0;29.5;17.3;12.9;0.0;27.3;17.8;12.8
29968.0;0.0;30.2;19.2;5.9;7.9;24.6;74.25;3.466667;0.0;32.2;17.3;12.7;0.0;29.5;17.3;12.9
29969.0;0.0;28.6;22.2;11.3;5.7;24.16;73.25;4.0;0.0;30.2;19.2;5.9;0.0;32.2;17.3;12.7
29970.0;0.0;27.4;19.2;8.5;6.9;22.78;63.5;4.966667;0.0;28.6;22.2;11.3;0.0;30.2;19.2;5.9
29971.0;0.0;32.3;19.8;12.8;8.6;25.02;57.5;3.366667;0.0;27.4;19.2;8.5;0.0;28.6;22.2;11.3
29972.0;0.0;33.5;21.0;11.2;8.5;26.18;58.5;3.5;0.0;32.3;19.8;12.8;0.0;27.4;19.2;8.5
29976.0;0.0;30.6;17.0;12.8;9.8;23.14;55.5;3.966667;0.0;28.6;14.8;12.7;2.8;26.3;16.8;12.4
29977.0;0.0;33.4;17.6;12.5;8.0;24.96;59.5;3.2;0.0;30.6;17.0;12.8;0.0;28.6;14.8;12.7
29978.0;0.0;34.7;20.3;10.0;7.0;26.5;63.25;3.566667;0.0;33.4;17.6;12.5;0.0;30.6;17.0;12.8
29979.0;0.0;34.9;21.8;9.8;6.9;27.26;62.75;2.7;0.0;34.7;20.3;10.0;0.0;33.4;17.6;12.5
29980.0;0.0;35.0;23.0;11.2;8.1;28.14;58.0;2.133333;0.0;34.9;21.8;9.8;0.0;34.7;20.3;10.0
29981.0;0.0;34.2;23.0;11.1;8.2;27.6;56.75;2.8;0.0;35.0;23.0;11.2;0.0;34.9;21.8;9.8
29982.0;0.0;35.4;22.6;11.6;8.5;27.88;56.25;2.766667;0.0;34.2;23.0;11.1;0.0;35.0;23.0;11.2
29983.0;0.0;34.7;22.7;9.8;9.9;27.4;59.0;1.566667;0.0;35.4;22.6;11.6;0.0;34.2;23.0;11.1
29984.0;0.0;33.2;24.6;3.7;7.7;27.36;63.75;2.2;0.0;34.7;22.7;9.8;0.0;35.4;22.6;11.6
29988.0;0.0;27.8;17.4;10.1;6.4;22.2;65.25;3.366667;1.0;24.7;19.2;0.5;54.0;23.5;21.0;0.0
29989.0;0.0;32.5;17.3;12.2;6.6;24.26;65.5;2.8;0.0;27.8;17.4;10.1;1.0;24.7;19.2;0.5
29990.0;0.0;32.9;20.1;9.9;5.6;25.6;68.75;4.066667;0.0;32.5;17.3;12.2;0.0;27.8;17.4;10.1
29991.0;0.0;29.3;22.4;0.0;6.6;25.06;82.5;2.6;0.0;32.9;20.1;9.9;0.0;32.5;17.3;12.2
29992.0;15.6;31.7;22.6;6.6;3.0;26.98;67.25;4.0;0.0;29.3;22.4;0.0;0.0;32.9;20.1;9.9
29993.0;0.0;31.2;23.2;8.0;4.9;26.36;77.75;2.5;15.6;31.7;22.6;6.6;0.0;29.3;22.4;0.0
29994.0;4.4;30.5;21.2;8.0;4.0;26.1;67.75;2.633333;0.0;31.2;23.2;8.0;15.6;31.7;22.6;6.6
29995.0;0.0;33.0;22.3;3.3;4.1;25.5;76.0;1.766667;4.4;30.5;21.2;8.0;0.0;31.2;23.2;8.0
29996.0;1.8;28.0;22.0;4.7;3.5;23.92;74.75;1.9;0.0;33.0;22.3;3.3;4.4;30.5;21.2;8.0
29997.0;0.0;28.6;19.7;7.3;4.8;23.94;75.75;3.066667;1.8;28.0;22.0;4.7;0.0;33.0;22.3;3.3
29998.0;2.5;32.0;21.8;9.3;4.4;26.2;77.5;2.1;0.0;28.6;19.7;7.3;1.8;28.0;22.0;4.7
29999.0;4.3;30.2;22.6;11.0;3.3;25.56;80.25;3.433333;2.5;32.0;21.8;9.3;0.0;28.6;19.7;7.3
30000.0;0.7;26.8;22.0;0.8;3.5;23.76;87.25;4.166667;4.3;30.2;22.6;11.0;2.5;32.0;21.8;9.3
30001.0;2.0;26.6;20.4;2.6;2.5;22.68;79.75;3.266667;0.7;26.8;22.0;0.8;4.3;30.2;22.6;11.0
30002.0;0.0;29.2;20.1;8.7;3.2;23.9;75.75;2.6;2.0;26.6;20.4;2.6;0.7;26.8;22.0;0.8
30003.0;2.4;31.9;22.7;5.0;4.4;26.16;73.5;3.733333;0.0;29.2;20.1;8.7;2.0;26.6;20.4;2.6
30004.0;0.2;26.1;20.6;4.0;5.0;22.66;71.5;1.933333;2.4;31.9;22.7;5.0;0.0;29.2;20.1;8.7
30005.0;1.4;25.9;17.6;10.2;2.9;21.86;65.0;3.3;0.2;26.1;20.6;4.0;2.4;31.9;22.7;5.0
30006.0;0.0;25.8;18.2;11.3;5.0;21.36;66.25;2.4;1.4;25.9;17.6;10.2;0.2;26.1;20.6;4.0
30010.0;0.0;31.5;21.0;2.7;5.2;25.34;74.0;3.666667;0.0;31.2;21.2;10.7;0.0;30.2;18.6;10.4
30011.0;0.0;30.2;21.2;5.4;6.5;24.18;83.0;2.766667;0.0;31.5;21.0;2.7;0.0;31.2;21.2;10.7
30012.0;10.8;26.6;19.6;7.9;2.8;22.34;75.0;4.633333;0.0;30.2;21.2;5.4;0.0;31.5;21.0;2.7
30013.0;0.5;26.4;18.8;11.3;6.4;22.08;59.0;4.566667;10.8;26.6;19.6;7.9;0.0;30.2;21.2;5.4
30014.0;0.0;27.6;15.0;10.8;8.5;21.62;62.25;3.266667;0.5;26.4;18.8;11.3;10.8;26.6;19.6;7.9
30015.0;0.0;25.8;18.0;3.0;7.3;22.44;71.0;2.7;0.0;27.6;15.0;10.8;0.5;26.4;18.8;11.3
30016.0;0.0;30.2;18.4;11.0;5.5;23.38;69.75;2.9;0.0;25.8;18.0;3.0;0.0;27.6;15.0;10.8
30017.0;0.0;31.7;18.9;11.0;6.1;24.1;68.0;3.3;0.0;30.2;18.4;11.0;0.0;25.8;18.0;3.0
30018.0;0.0;29.8;18.8;10.6;7.2;23.88;70.25;5.166667;0.0;31.7;18.9;11.0;0.0;30.2;18.4;11.0
30019.0;0.0;29.4;21.5;10.8;6.2;24.9;70.25;5.2;0.0;29.8;18.8;10.6;0.0;31.7;18.9;11.0
30020.0;0.0;31.5;21.8;9.8;7.4;25.38;74.5;3.3;0.0;29.4;21.5;10.8;0.0;29.8;18.8;10.6
30021.0;0.0;29.6;20.8;4.9;5.1;23.98;78.25;4.033333;0.0;31.5;21.8;9.8;0.0;29.4;21.5;10.8
30022.0;0.1;29.3;20.6;9.7;4.3;24.08;71.5;3.9;0.0;29.6;20.8;4.9;0.0;31.5;21.8;9.8
30023.0;0.0;28.8;20.1;8.6;6.2;23.6;70.5;3.766667;0.1;29.3;20.6;9.7;0.0;29.6;20.8;4.9
30024.0;0.0;31.5;19.6;9.9;6.9;24.92;63.75;3.133333;0.0;28.8;20.1;8.6;0.1;29.3;20.6;9.7
30025.0;5.6;26.8;19.7;3.2;6.4;22.9;84.5;0.766667;0.0;31.5;19.6;9.9;0.0;28.8;20.1;8.6
30026.0;11.1;30.8;19.7;8.1;1.7;24.18;74.5;2.4;5.6;26.8;19.7;3.2;0.0;31.5;19.6;9.9
30027.0;1.3;31.1;19.8;10.3;3.4;24.38;70.75;2.466667;11.1;30.8;19.7;8.1;5.6;26.8;19.7;3.2
30028.0;0.0;31.0;20.0;9.0;4.8;23.76;73.5;3.1;1.3;31.1;19.8;10.3;11.1;30.8;19.7;8.1
30029.0;0.0;28.9;20.0;10.8;5.9;23.24;68.75;3.766667;0.0;31.0;20.0;9.0;1.3;31.1;19.8;10.3
